HITId,Description,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.id,Input.index,Input.text,Input.Annotation,Answer.sentiment.label,Approve,Reject,userid,FOR_GOLD_HITS_ACCURACY_CALCULATION,Total number of GOLD HITS,FREQUENCY OF GOLD_HITS,annotation for GOLD HITS is anti-vaccine,annotation for GOLD HITS is pro-vaccine,annotation for GOLD HITS is neither,Frequency of neither,THE PERCENTAGE OF GOLD HITS THAT ARE ANSWERED CORRECTLY,0.488448845,index\label,anti-vaccine,pro-vaccine,neither,P_i,tweet,Final_Annotation
3FO95NVK5COSBPHZN35JIE9ME7QSR3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3YJ6NA41JC4HNTFODJXHA2E66GTJPD,A2KJ983WWTEK4L,Fri Apr 12 18:27:27 PDT 2019,Fri Apr 12 18:27:52 PDT 2019,25,1.12E+18,432,"@nhims @nowthisnews Thank you, friend. I work with young adults with developmental disabilities and autism. Many of their parents believe that they are vaccine injured. I want the science that tells us what is causing this crazy rise in all of these chronic health issues. It is scary.",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3UDTAB6HH6NM6G11KKMDHN39DT2092,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",35L9RVQFCP6YOSSU65TQ8VLQ15FUHD,A2KDT0S0L81JGF,Fri Apr 12 18:20:56 PDT 2019,Fri Apr 12 18:21:12 PDT 2019,16,1.12E+18,196,@zannkwan Vaccine shedding is a quack term with no medical basis. They are referring to the Salk version of the polio virus. Live virii are rarely used.,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3UDTAB6HH6NM6G11KKMDHN39DT2092,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3ATPCQ38J9Y0VE4LA0GNUU4ZKY2AYI,AI3RROIIG6ZXW,Fri Apr 12 18:25:23 PDT 2019,Fri Apr 12 18:25:35 PDT 2019,12,1.12E+18,196,@zannkwan Vaccine shedding is a quack term with no medical basis. They are referring to the Salk version of the polio virus. Live virii are rarely used.,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3UDTAB6HH6NM6G11KKMDHN39DT2092,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3IHR8NYAM8PRKBW3ACAD40PNOJ24P6,A1GZZGA7ZFUPMB,Fri Apr 12 18:20:34 PDT 2019,Fri Apr 12 18:20:52 PDT 2019,18,1.12E+18,196,@zannkwan Vaccine shedding is a quack term with no medical basis. They are referring to the Salk version of the polio virus. Live virii are rarely used.,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3AC6MFV69K6CN7PAMQNX034JEDSZHI,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",386PBUZZXGLRW80QLR4ATL5M16PJLC,A2KDT0S0L81JGF,Fri Apr 12 18:14:52 PDT 2019,Fri Apr 12 18:14:58 PDT 2019,6,1.12E+18,427,@cervicalcanca https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3AC6MFV69K6CN7PAMQNX034JEDSZHI,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KIBXJ1WD6IUDD95G4KEMH9TB0UKOT,A1Q7KDP8IYSSUT,Fri Apr 12 18:13:25 PDT 2019,Fri Apr 12 18:13:32 PDT 2019,7,1.12E+18,427,@cervicalcanca https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3AC6MFV69K6CN7PAMQNX034JEDSZHI,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3QAPZX2QN51ETGDWPDCZWKRHWXT200,A2JBYGXAZAYBWY,Fri Apr 12 18:16:21 PDT 2019,Fri Apr 12 18:16:30 PDT 2019,9,1.12E+18,427,@cervicalcanca https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
341YLJU21INMDRXI31W4D4VRTH92I7,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",30OG32W0SVZ99SHJJ39Y9XWJ1TWENR,A1PV2ML7YCJM4K,Fri Apr 12 18:24:12 PDT 2019,Fri Apr 12 18:24:22 PDT 2019,10,1.12E+18,219,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
341YLJU21INMDRXI31W4D4VRTH92I7,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EO896NRAXJFFL8VU061FCF3VJBJTF,ARIBVG7WV64QM,Fri Apr 12 18:12:23 PDT 2019,Fri Apr 12 18:12:42 PDT 2019,19,1.12E+18,219,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
341YLJU21INMDRXI31W4D4VRTH92I7,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3LOZAJ85YE1MQ6J7SP165YES64F2XW,A3W0C04EXOY12C,Fri Apr 12 18:20:38 PDT 2019,Fri Apr 12 18:20:45 PDT 2019,7,1.12E+18,219,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3MG8450X2OYNEPTOZGWUSKRVYMNPUO,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3DUZQ9U6SNCNRGVAMPFU8VUBON6SVM,A1GZZGA7ZFUPMB,Fri Apr 12 18:22:26 PDT 2019,Fri Apr 12 18:23:09 PDT 2019,43,1.12E+18,117,"Only 2.6% of Oregon students are completely unvax  We exceed herd immunity level for each vaccine  Already have a process in place that requires unvax kids stay home in the event of an outbreak  We don't require teachers, staff, or volunteers be vaxxed  No on #hb3063 #orpol https://t.co/QPE9La8WNm",,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3MG8450X2OYNEPTOZGWUSKRVYMNPUO,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3K5TEWLKGWZYX2SEHDLG4TOOFP3VIW,A3W0C04EXOY12C,Fri Apr 12 18:19:17 PDT 2019,Fri Apr 12 18:19:26 PDT 2019,9,1.12E+18,117,"Only 2.6% of Oregon students are completely unvax  We exceed herd immunity level for each vaccine  Already have a process in place that requires unvax kids stay home in the event of an outbreak  We don't require teachers, staff, or volunteers be vaxxed  No on #hb3063 #orpol https://t.co/QPE9La8WNm",,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3MG8450X2OYNEPTOZGWUSKRVYMNPUO,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3SB5N7Y3O4S48AL3OSXOYOLI6G00GJ,A2KDT0S0L81JGF,Fri Apr 12 18:25:15 PDT 2019,Fri Apr 12 18:25:32 PDT 2019,17,1.12E+18,117,"Only 2.6% of Oregon students are completely unvax  We exceed herd immunity level for each vaccine  Already have a process in place that requires unvax kids stay home in the event of an outbreak  We don't require teachers, staff, or volunteers be vaxxed  No on #hb3063 #orpol https://t.co/QPE9La8WNm",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3MNJFORX8BSU2XEFKCSH8ELBXZ85FK,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EF8EXOTT2JE61WMSHMR96W830L1JP,A3W0C04EXOY12C,Fri Apr 12 18:15:56 PDT 2019,Fri Apr 12 18:16:33 PDT 2019,37,1.12E+18,305,Panel endorses bill curbing vaccine exemptions for Maine schoolchildren #MEnews #megov #mepolitics https://t.co/dA24PXSKqo,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3MNJFORX8BSU2XEFKCSH8ELBXZ85FK,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3K9FOBBF2I7NFYRB0PW2MSM3AQXLNL,A2JBYGXAZAYBWY,Fri Apr 12 18:26:20 PDT 2019,Fri Apr 12 18:26:39 PDT 2019,19,1.12E+18,305,Panel endorses bill curbing vaccine exemptions for Maine schoolchildren #MEnews #megov #mepolitics https://t.co/dA24PXSKqo,,neither,x,,,,,,,,,,,,,,,,,,
3MNJFORX8BSU2XEFKCSH8ELBXZ85FK,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3UWN2HHPUZTAJBM1KYT3YE0Y2K5NS1,A1GZZGA7ZFUPMB,Fri Apr 12 18:26:04 PDT 2019,Fri Apr 12 18:26:21 PDT 2019,17,1.12E+18,305,Panel endorses bill curbing vaccine exemptions for Maine schoolchildren #MEnews #megov #mepolitics https://t.co/dA24PXSKqo,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3QE4DGPGBRZIKE6AHRFPL7F9YID4GD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",336KAV9KYRGBQB9HXLN8OCL18A92Y2,A1WGEJVGY3DI13,Fri Apr 12 18:20:41 PDT 2019,Fri Apr 12 18:20:53 PDT 2019,12,1.12E+18,115,"@zannkwan But, 503 m doeses of the vaccine administered. That means 503m people could get sick and die.  Getting into a car is a far more dangerous activity.",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3QE4DGPGBRZIKE6AHRFPL7F9YID4GD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3A9AA95ATXA9GU03OHTN9SV1OFVP5U,AI3RROIIG6ZXW,Fri Apr 12 18:15:17 PDT 2019,Fri Apr 12 18:15:51 PDT 2019,34,1.12E+18,115,"@zannkwan But, 503 m doeses of the vaccine administered. That means 503m people could get sick and die.  Getting into a car is a far more dangerous activity.",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3QE4DGPGBRZIKE6AHRFPL7F9YID4GD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3AWETUDC93GF6MXOIAAJPZ1K308IZI,A3HL3Q7QCBYZ2Y,Fri Apr 12 18:14:05 PDT 2019,Fri Apr 12 18:14:36 PDT 2019,31,1.12E+18,115,"@zannkwan But, 503 m doeses of the vaccine administered. That means 503m people could get sick and die.  Getting into a car is a far more dangerous activity.",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3K8CQCU3KEP0386GE1Y36J7XJNXWNY,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",34QN5IT0T0FPFVFL5UL06B4KIXK080,AUZ6D57S6ZENL,Fri Apr 12 18:12:26 PDT 2019,Fri Apr 12 18:12:57 PDT 2019,31,1.12E+18,428,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3K8CQCU3KEP0386GE1Y36J7XJNXWNY,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37QW5D2ZRHAPG4ZXEW4KGHA3DP4S8G,A3D4BKBC0RRBYQ,Fri Apr 12 18:20:14 PDT 2019,Fri Apr 12 18:20:38 PDT 2019,24,1.12E+18,428,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3K8CQCU3KEP0386GE1Y36J7XJNXWNY,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VHHR074H45YCDZOKIFDQV0DABQ7LU,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:15 PDT 2019,Fri Apr 12 18:17:35 PDT 2019,20,1.12E+18,428,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",,neither,x,,,,,,,,,,,,,,,,,,
3SSN80MU8CCEK2Q3RT29GA40YUYXKN,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",36DSNE9QZ6MZ2T3NYJK2L29GWBWJOV,A3W0C04EXOY12C,Fri Apr 12 18:23:10 PDT 2019,Fri Apr 12 18:23:32 PDT 2019,22,1.12E+18,367,RT @chalkomilk: @TrashMcOiltrash @MichelleRempel Herd immunity is required to protect immunocompromised people who can't handle taking the…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3SSN80MU8CCEK2Q3RT29GA40YUYXKN,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3SITXWYCNWXGEJJ3BIUH6RHW0ATBX8,A2JBYGXAZAYBWY,Fri Apr 12 18:24:08 PDT 2019,Fri Apr 12 18:24:21 PDT 2019,13,1.12E+18,367,RT @chalkomilk: @TrashMcOiltrash @MichelleRempel Herd immunity is required to protect immunocompromised people who can't handle taking the…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3SSN80MU8CCEK2Q3RT29GA40YUYXKN,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3X65QVEQI1B4OUUKBZNO6HSRBMICLT,A38IGWR6VEHCNE,Fri Apr 12 18:20:52 PDT 2019,Fri Apr 12 18:20:59 PDT 2019,7,1.12E+18,367,RT @chalkomilk: @TrashMcOiltrash @MichelleRempel Herd immunity is required to protect immunocompromised people who can't handle taking the…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3FK4G712NXO4C4HC2S5O8OEI099SSR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",31QTRG6Q2U17IIANZJYKKPTUJK2PYD,A3UNJAPZMVOFM2,Fri Apr 12 18:25:32 PDT 2019,Fri Apr 12 18:25:37 PDT 2019,5,1.12E+18,142,The convergence has officially happened.  All news is now @theonion. (I know: it has been for a while don't @ me but this is really...next level.) https://t.co/qups4jVgrD,,neither,x,,,,,,,,,,,,,,,,,,
3FK4G712NXO4C4HC2S5O8OEI099SSR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EF8EXOTT2JE61WMSHMR96W830N1JR,A3D4BKBC0RRBYQ,Fri Apr 12 18:23:18 PDT 2019,Fri Apr 12 18:23:27 PDT 2019,9,1.12E+18,142,The convergence has officially happened.  All news is now @theonion. (I know: it has been for a while don't @ me but this is really...next level.) https://t.co/qups4jVgrD,,pro-vaccine,x,,A3D4BKBC0RRBYQ,,,,,,,,,,,,,,,,
3FK4G712NXO4C4HC2S5O8OEI099SSR,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3RXCAC0YISDMQZQ6JWA3R3R0PE98GB,A3W0C04EXOY12C,Fri Apr 12 18:13:56 PDT 2019,Fri Apr 12 18:14:08 PDT 2019,12,1.12E+18,142,The convergence has officially happened.  All news is now @theonion. (I know: it has been for a while don't @ me but this is really...next level.) https://t.co/qups4jVgrD,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3VQTAXTYN39LAVSEGBETX0M6HI8UB8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3K2755HG5TRSTUQ2PKF1VA5PZQ6DFN,A2KDT0S0L81JGF,Fri Apr 12 18:14:16 PDT 2019,Fri Apr 12 18:14:38 PDT 2019,22,1.12E+18,105,"#Epstein-Barr @NIH: deux candidats #vaccins💉 produisent des #anticorps qui empêchent la fusion du #virus👾 #EBV avec les cellules épithéliales et les #lymphocyteB chez la #souris🐁 et le #singe🐒. Prochaine étape, des essais chez l'humain🙎‍♂️🙎‍♀️ https://t.co/cJZpgXA9pD https://t.co/yTrpmqzqfo",,neither,x,,,,,,,,,,,,,,,,,,
3VQTAXTYN39LAVSEGBETX0M6HI8UB8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3KRVW3HTZO941T118XE3LZBYXUTMSY,A1GZZGA7ZFUPMB,Fri Apr 12 18:17:00 PDT 2019,Fri Apr 12 18:17:25 PDT 2019,25,1.12E+18,105,"#Epstein-Barr @NIH: deux candidats #vaccins💉 produisent des #anticorps qui empêchent la fusion du #virus👾 #EBV avec les cellules épithéliales et les #lymphocyteB chez la #souris🐁 et le #singe🐒. Prochaine étape, des essais chez l'humain🙎‍♂️🙎‍♀️ https://t.co/cJZpgXA9pD https://t.co/yTrpmqzqfo",,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3VQTAXTYN39LAVSEGBETX0M6HI8UB8,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VA45EW49OBS7CNJ8UEWH2DU2UU1O7,A3W0C04EXOY12C,Fri Apr 12 18:11:58 PDT 2019,Fri Apr 12 18:12:14 PDT 2019,16,1.12E+18,105,"#Epstein-Barr @NIH: deux candidats #vaccins💉 produisent des #anticorps qui empêchent la fusion du #virus👾 #EBV avec les cellules épithéliales et les #lymphocyteB chez la #souris🐁 et le #singe🐒. Prochaine étape, des essais chez l'humain🙎‍♂️🙎‍♀️ https://t.co/cJZpgXA9pD https://t.co/yTrpmqzqfo",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3A3KKYU7P35ULQLG20J3T4IXEXNWMY,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",31T4R4OBOT45995I75MENCAQG2EC7L,A3W0C04EXOY12C,Fri Apr 12 18:24:26 PDT 2019,Fri Apr 12 18:24:54 PDT 2019,28,1.12E+18,476,@FionaMattatall https://t.co/3Z2EJ7cdEm,,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3A3KKYU7P35ULQLG20J3T4IXEXNWMY,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3FTF2T8WLS6I1QZG3TKZD28Z38J9W2,A14GWDUSY7R4NP,Fri Apr 12 18:20:53 PDT 2019,Fri Apr 12 18:21:00 PDT 2019,7,1.12E+18,476,@FionaMattatall https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
